ID,gender,age,registration,belong_to_cooperative,county,subcounty,ward,trainer,first_training_date,topics_list,num_trainings_30d,num_trainings_60d,num_total_trainings,num_repeat_trainings,days_to_second_training,num_unique_trainers,adopted_within_07_days,has_second_training
ID_LIU5TH,Male,Above 35,Ussd,0,Nyamira,North Mugirango,Bomwagamo,trainer_name_4,2024-07-10,"['Herd Health Management.', 'Herd Health Management.', 'Herd Health Management.', 'Herd Health Management.', 'Herd Health Management.', 'Herd Health Management.', 'The Benefits Of Ndume App', 'The Benefits Of Ndume App', 'The Benefits Of Ndume App', 'The Benefits Of Ndume App', 'The Benefits Of Ndume App', 'The Benefits Of Ndume App', 'Poultry Health Management.', 'Poultry Health Management.', 'Poultry Health Management.', 'Poultry Health Management.', 'Poultry Health Management.', 'Poultry Health Management.', 'Poultry Management Practises.', 'Poultry Management Practises.', 'Poultry Management Practises.', 'Poultry Management Practises.', 'Poultry Management Practises.', 'Poultry Management Practises.', 'The Benefits Of Ndume App', 'The Benefits Of Ndume App', 'The Benefits Of Ndume App', 'The Benefits Of Ndume App', 'The Benefits Of Ndume App', 'The Benefits Of Ndume App', 'Poultry Health Management.', 'Poultry Health Management.', 'Poultry Health Management.', 'Poultry Health Management.', 'Poultry Health Management.', 'Poultry Health Management.', 'Poultry Management Practises.', 'Poultry Management Practises.', 'Poultry Management Practises.', 'Poultry Management Practises.', 'Poultry Management Practises.', 'Poultry Management Practises.', 'Antimicrobial Resistance', 'Antimicrobial Resistance', 'Antimicrobial Resistance', 'Antimicrobial Resistance', 'Antimicrobial Resistance', 'Antimicrobial Resistance', 'Aflatoxin In Dairy Farming', 'Aflatoxin In Dairy Farming', 'Aflatoxin In Dairy Farming', 'Aflatoxin In Dairy Farming', 'Aflatoxin In Dairy Farming', 'Aflatoxin In Dairy Farming', 'Infertility In Dairy Cows', 'Infertility In Dairy Cows', 'Infertility In Dairy Cows', 'Infertility In Dairy Cows', 'Infertility In Dairy Cows', 'Infertility In Dairy Cows', 'Deworming Your Dairy Animal', 'Deworming Your Dairy Animal', 'Deworming Your Dairy Animal', 'Deworming Your Dairy Animal', 'Deworming Your Dairy Animal', 'Deworming Your Dairy Animal', 'Herd. Health. Management', 'Herd. Health. Management', 'Herd. Health. Management', 'Herd. Health. Management', 'Herd. Health. Management', 'Herd. Health. Management', 'Importance Of Mineral Supplementation', 'Importance Of Mineral Supplementation', 'Importance Of Mineral Supplementation', 'Importance Of Mineral Supplementation', 'Importance Of Mineral Supplementation', 'Importance Of Mineral Supplementation', 'Poultry Health With Biodeal', 'Poultry Health With Biodeal', 'Poultry Health With Biodeal', 'Poultry Health With Biodeal', 'Poultry Health With Biodeal', 'Poultry Health With Biodeal', 'Poultry Management. Practices', 'Poultry Management. Practices', 'Poultry Management. Practices', 'Poultry Management. Practices', 'Poultry Management. Practices', 'Poultry Management. Practices', 'Poultry Feeding With Tyari', 'Poultry Feeding With Tyari', 'Poultry Feeding With Tyari', 'Poultry Feeding With Tyari', 'Poultry Feeding With Tyari', 'Poultry Feeding With Tyari', 'Importance Of Choosing The Right Seed Variety', 'Importance Of Choosing The Right Seed Variety', 'Importance Of Choosing The Right Seed Variety', 'Importance Of Choosing The Right Seed Variety', 'Importance Of Choosing The Right Seed Variety', 'Importance Of Choosing The Right Seed Variety', 'Asili Fertilizer (Organic)', 'Asili Fertilizer (Organic)', 'Asili Fertilizer (Organic)', 'Asili Fertilizer (Organic)', 'Asili Fertilizer (Organic)', 'Asili Fertilizer (Organic)', 'Poultry And Dairy Feeding With Tyari Feeds', 'Poultry And Dairy Feeding With Tyari Feeds', 'Poultry And Dairy Feeding With Tyari Feeds', 'Poultry And Dairy Feeding With Tyari Feeds', 'Poultry And Dairy Feeding With Tyari Feeds', 'Poultry And Dairy Feeding With Tyari Feeds', 'Importance Of Vaccinations And Record', 'Importance Of Vaccinations And Record', 'Importance Of Vaccinations And Record', 'Importance Of Vaccinations And Record', 'Importance Of Vaccinations And Record', 'Importance Of Vaccinations And Record', 'Pest And Disease Management In Maize And Beans', 'Pest And Disease Management In Maize And Beans', 'Pest And Disease Management In Maize And Beans', 'Pest And Disease Management In Maize And Beans', 'Pest And Disease Management In Maize And Beans', 'Pest And Disease Management In Maize And Beans', 'Weed Management In Maize And Beans', 'Weed Management In Maize And Beans', 'Weed Management In Maize And Beans', 'Weed Management In Maize And Beans', 'Weed Management In Maize And Beans', 'Weed Management In Maize And Beans', 'Successfull Breeding With Crv', 'Successfull Breeding With Crv', 'Successfull Breeding With Crv', 'Successfull Breeding With Crv', 'Successfull Breeding With Crv', 'Successfull Breeding With Crv', 'Importance Of Mineral Supplementation With Ckl', 'Importance Of Mineral Supplementation With Ckl', 'Importance Of Mineral Supplementation With Ckl', 'Importance Of Mineral Supplementation With Ckl', 'Importance Of Mineral Supplementation With Ckl', 'Importance Of Mineral Supplementation With Ckl', 'Pest And Diseases At Harvesting Stage', 'Pest And Diseases At Harvesting Stage', 'Pest And Diseases At Harvesting Stage', 'Pest And Diseases At Harvesting Stage', 'Pest And Diseases At Harvesting Stage', 'Pest And Diseases At Harvesting Stage', 'Livestock Management Practices', 'Livestock Management Practices', 'Livestock Management Practices', 'Livestock Management Practices', 'Livestock Management Practices', 'Livestock Management Practices', 'Livestock Management Practices.', 'Livestock Management Practices.', 'Livestock Management Practices.', 'Livestock Management Practices.', 'Livestock Management Practices.', 'Livestock Management Practices.', 'How To Manage Pest And Diseases At Harvesting Stage', 'How To Manage Pest And Diseases At Harvesting Stage', 'How To Manage Pest And Diseases At Harvesting Stage', 'How To Manage Pest And Diseases At Harvesting Stage', 'How To Manage Pest And Diseases At Harvesting Stage', 'How To Manage Pest And Diseases At Harvesting Stage', 'Improved Maize & Bean Varieties From East Africa Seed', 'Improved Maize & Bean Varieties From East Africa Seed', 'Improved Maize & Bean Varieties From East Africa Seed', 'Improved Maize & Bean Varieties From East Africa Seed', 'Improved Maize & Bean Varieties From East Africa Seed', 'Improved Maize & Bean Varieties From East Africa Seed', 'Benfits Of Sistema Biogas', 'Benfits Of Sistema Biogas', 'Benfits Of Sistema Biogas', 'Benfits Of Sistema Biogas', 'Benfits Of Sistema Biogas', 'Benfits Of Sistema Biogas', 'Importance Of Mineral Supplementation With Ckl.', 'Importance Of Mineral Supplementation With Ckl.', 'Importance Of Mineral Supplementation With Ckl.', 'Importance Of Mineral Supplementation With Ckl.', 'Importance Of Mineral Supplementation With Ckl.', 'Importance Of Mineral Supplementation With Ckl.', 'Dairy Hygiene With Ckl', 'Dairy Hygiene With Ckl', 'Dairy Hygiene With Ckl', 'Dairy Hygiene With Ckl', 'Dairy Hygiene With Ckl', 'Dairy Hygiene With Ckl', 'Pest & Disease Management During Production', 'Pest & Disease Management During Production', 'Pest & Disease Management During Production', 'Pest & Disease Management During Production', 'Pest & Disease Management During Production', 'Pest & Disease Management During Production', 'Benefits Of Sistema Biogas', 'Benefits Of Sistema Biogas', 'Benefits Of Sistema Biogas', 'Benefits Of Sistema Biogas', 'Benefits Of Sistema Biogas', 'Benefits Of Sistema Biogas', 'General Livestock Management', 'General Livestock Management', 'General Livestock Management', 'General Livestock Management', 'General Livestock Management', 'General Livestock Management', 'Pest And Disease Management At Production Stage', 'Pest And Disease Management At Production Stage', 'Pest And Disease Management At Production Stage', 'Pest And Disease Management At Production Stage', 'Pest And Disease Management At Production Stage', 'Pest And Disease Management At Production Stage']",42.0,42.0,216,215,0.0,1,1,1
ID_3IZM6J,Female,Above 35,Manual,0,Nyamira,North Mugirango,Bomwagamo,trainer_name_4,2024-07-08,['Herd Health Management.'],1.0,1.0,1,0,,1,0,0
ID_3H5ZUI,Female,Below 35,Ussd,0,Bomet,Sotik,Ndanai/Abosi,trainer_name_10,2024-07-16,['Herd Health Management.'],1.0,1.0,1,0,,1,0,0
ID_LKY735,Female,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-07-08,"['Deworming Your Dairy Animal,Herd Health Management.,Infertility In Dairy Cows,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_WD4BY2,Male,Above 35,Ussd,0,Siaya,Ugunja,Ugunja,trainer_name_8,2024-07-08,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_U4PSAJ,Male,Below 35,Ussd,1,Siaya,Alego Usonga,Siaya Township,trainer_name_8,2024-07-30,['Feeding A Lactating Cow'],1.0,1.0,1,0,,1,0,0
ID_13ETYP,Female,Above 35,Ussd,0,Siaya,Alego Usonga,West Alego,trainer_name_8,2024-07-10,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_UX631M,Male,Above 35,Manual,0,Kiambu,Githunguri,Ikinu,trainer_name_7,2024-07-24,"['Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving', 'Livestock Management With Biodeal Products']",1.0,1.0,2,1,470.0,1,0,1
ID_22H4MC,Female,Above 35,Manual,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-07-22,"['Herd Health Management.,Poultry Health Management.,Poultry Health Management..,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_R2JV0V,Male,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-07-01,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_Z2JTC7,Female,Above 35,Ussd,1,Siaya,Alego Usonga,West Alego,trainer_name_8,2024-07-29,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity']",1.0,1.0,1,0,,1,0,0
ID_W3T75V,Female,Below 35,Ussd,0,Siaya,Alego Usonga,West Alego,trainer_name_8,2024-07-10,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_45C7AV,Male,Above 35,Ussd,1,Siaya,Alego Usonga,South East Alego,trainer_name_8,2024-07-07,"['Biosecurity In Poultry Farming,Calf Feeding']",1.0,1.0,1,0,,1,0,0
ID_LGROJ9,Female,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-07-01,"['Herd Health Management.,Poultry Health Management.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_4D39AN,Female,Below 35,Ussd,0,Bomet,Sotik,Ndanai/Abosi,trainer_name_10,2024-07-15,"['Herd Health Management.', 'The Benefits Of Ndume App', 'Poultry Health Management.']",3.0,3.0,3,2,0.0,1,0,1
ID_L8WT3T,Female,Below 35,Ussd,0,Bomet,Sotik,Ndanai/Abosi,trainer_name_10,2024-07-29,"['Herd Health Management.', 'The Benefits Of Ndume App', 'Poultry Health Management.', 'Poultry Management Practises.', 'Pest And Disease Management In Maize And Beans', 'Weed Management In Maize And Beans', 'Poultry And Dairy Feeding With Tyari Feeds']",4.0,4.0,7,6,0.0,1,0,1
ID_53H4GH,Female,Above 35,Ussd,0,Bomet,Sotik,Ndanai/Abosi,trainer_name_10,2024-07-23,"['Herd Health Management.', 'The Benefits Of Ndume App', 'Poultry Health Management.', 'Poultry Management Practises.', 'Infertility In Dairy Cows', 'Deworming Your Dairy Animal', 'Antimicrobial Resistance', 'Aflatoxin In Dairy Farming', 'Deworming And Record Keeping In Animal Health', 'Why You Should Vaccinate Your Animals', 'Poultry Health Management. Practices', 'Importance Of Mineral Supplementation']",4.0,4.0,12,11,0.0,1,0,1
ID_XTZHX9,Male,Below 35,Ussd,0,Nyamira,North Mugirango,Bomwagamo,trainer_name_4,2024-07-11,"['Herd Health Management.', 'The Benefits Of Ndume App', 'Poultry Health Management.', 'Poultry Management Practises.']",4.0,4.0,4,3,0.0,1,0,1
ID_LU6NN3,Female,Above 35,Ussd,0,Machakos,Matungulu,Matungulu East,trainer_name_3,2024-07-23,"['Sheep And Goat Management Practices', 'Disadvantages Of Natural Mating.', 'The Benefits Of Ndume App', 'Poultry Management Practises.', 'Poultry Health Mngt', 'Herd Health. Management', 'Sheep & Goats Management', 'Animal Management Practices', 'Sheep & Goat Rearing', 'Weed Management In Maize And Beans', 'Weed Management In Crop', 'Pest And Disease Management In Crops', 'Clean Energy With Sistema Biogas', 'Benfits Of Sistema Biogas', 'Sheep & Goat Rearing.', 'Improved Maize & Bean Varieties From East Africa Seed']",4.0,4.0,16,15,0.0,1,0,1
ID_CPF08H,Female,Above 35,Ussd,0,Bomet,Sotik,Ndanai/Abosi,trainer_name_10,2024-07-25,"['The Benefits Of Ndume App', 'Herd Health Management.', 'Poultry Health Management.', 'Poultry Management Practises.']",4.0,4.0,4,3,0.0,1,0,1
ID_MG8N82,Female,Below 35,Ussd,1,Nandi,Mosop,Ndalat,trainer_name_5,2024-07-12,"['Calf Feeding,How To Feed Kienyeji Chicken For Meat,How To Rear A Calf With Unga Products,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving', 'Calf Feeding', 'Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving', 'How To Rear A Calf With Unga Products', 'How To Feed Kienyeji Chicken For Meat']",5.0,5.0,5,4,0.0,1,0,1
ID_WKAEII,Female,Below 35,Ussd,1,Siaya,Alego Usonga,South East Alego,trainer_name_8,2024-07-07,"['Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity']",1.0,1.0,1,0,,1,0,0
ID_JB32LC,Male,Above 35,Ussd,0,Bomet,Sotik,Ndanai/Abosi,trainer_name_10,2024-07-25,"['The Benefits Of Ndume App', 'Poultry Health Management.', 'Poultry Management Practises.', 'Herd Health Management.']",4.0,4.0,4,3,0.0,1,0,1
ID_ROU21J,Female,Above 35,Ussd,1,Siaya,Alego Usonga,North Alego,trainer_name_8,2024-07-18,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity']",1.0,1.0,1,0,,1,0,0
ID_NHSA1S,Male,Below 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-07-31,"['Poultry Health Management.,Poultry Management Practises.']",1.0,1.0,1,0,,1,0,0
ID_7SMN69,Female,Below 35,Ussd,1,Siaya,Alego Usonga,North Alego,trainer_name_8,2024-07-18,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_VQPJ29,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-18,"['Poultry Health Management.,Poultry Management Practises.']",1.0,1.0,1,0,,1,0,0
ID_0FBULY,Female,Above 35,Ussd,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_5,2024-08-23,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,How To Rear A Calf With Unga Products', 'Feeding A Lactating Cow', 'Calf Feeding', 'How To Rear A Calf With Unga Products', 'Biosecurity In Poultry Farming', 'How To Rear A Calf With Unga Products', 'Biosecurity In Poultry Farming', 'Calf Feeding']",8.0,8.0,8,7,0.0,1,0,1
ID_Q7VAJO,Female,Above 35,Ussd,0,Siaya,Gem,Central Gem,trainer_name_8,2024-08-22,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Diseases In Dairy Farming,Milking Hygiene,Poultry Health Management']",1.0,1.0,1,0,,1,0,0
ID_C85HUK,Female,Above 35,Manual,0,Machakos,Matungulu,Kyeleni,trainer_name_3,2024-08-07,"['Poultry Management Practises.', 'Pest And Diseases At Harvesting Stage', 'Clean Energy With Sistema Biogas']",1.0,1.0,3,2,378.0,1,0,1
ID_0PZ1WS,Female,Below 35,Ussd,0,Bomet,Sotik,Ndanai/Abosi,trainer_name_10,2024-08-19,"['The Benefits Of Ndume App', 'Herd Health Management.', 'Poultry Feed Management', 'How To Control Foot And Mouth']",4.0,4.0,4,3,0.0,1,0,1
ID_DV46F0,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-15,"['Herd Health Management.,Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_GXJR82,Male,Below 35,Ussd,0,Bungoma,Kanduyi,Bukembe East,trainer_name_2,2024-08-22,"['Poultry Health Management.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_4NHE0S,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-06,"['Herd Health Management.,Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_8DK278,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-06,"['Antimicrobial Resistance,Deworming And Record Keeping In Animal Health,Herd Health Management.,Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App,Why You Should Vaccinate Your Animals']",1.0,1.0,1,0,,1,0,0
ID_PV5K33,Female,Above 35,Manual,0,Machakos,Matungulu,Kyeleni,trainer_name_3,2024-08-19,"['Goat Management Practices', 'The Benefits Of Ndume App']",2.0,2.0,2,1,0.0,1,0,1
ID_FUK75H,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-19,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_8XVBZ7,Female,Above 35,Manual,0,Machakos,Matungulu,Matungulu North,trainer_name_3,2024-08-14,['The Benefits Of Ndume App'],1.0,1.0,1,0,,1,0,0
ID_DY47WS,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-06,"['Herd Health Management.,Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Poultry Health Management.,Poultry Management Practises.']",1.0,1.0,1,0,,1,0,0
ID_L6J0QY,Male,Below 35,Ussd,0,Siaya,Alego Usonga,Central Alego,trainer_name_8,2024-08-21,['Feeding A Lactating Cow'],1.0,1.0,1,0,,1,0,0
ID_6UYU9M,Female,Above 35,Ussd,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_5,2024-08-22,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,How To Rear A Calf With Unga Products', 'Biosecurity In Poultry Farming', 'Feeding A Lactating Cow', 'Calf Feeding', 'How To Rear A Calf With Unga Products']",5.0,5.0,5,4,0.0,1,0,1
ID_NW5CLE,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-16,"['Poultry Health Management.,Poultry Management Practises.']",1.0,1.0,1,0,,1,0,0
ID_D34WGJ,Female,Above 35,Ussd,0,Machakos,Matungulu,Matungulu East,trainer_name_3,2024-08-13,"['Disadvantages Of Natural Mating.', 'Goat Management Practices', 'The Benefits Of Ndume App', 'Asili Fertilizer (Organic)', 'Sheep & Goat Rearing', 'Weed Management In Maize And Beans', 'Pest And Disease Management In Crops', 'Clean Energy With Sistema Biogas', 'Harvesting And Post Harvesting']",3.0,3.0,9,8,9.0,1,0,1
ID_FBSNH4,Female,Below 35,Ussd,0,Siaya,Alego Usonga,Central Alego,trainer_name_8,2024-08-29,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity']",1.0,1.0,1,0,,1,0,0
ID_NO0ML8,Female,Above 35,Manual,0,Kiambu,Kikuyu,Nachu,trainer_name_7,2024-08-13,"['Aflatoxin Mitigation In Dairy Herds', 'Production Of Quality Milk', 'Aflatoxin Mitigation Through Good Agricultural Practices', 'How To Rear Healthy Chicken With Biodeal.', 'Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving']",5.0,5.0,5,4,0.0,1,0,1
ID_K99XIB,Male,Above 35,Manual,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_5,2024-08-23,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,How To Rear A Calf With Unga Products', 'Biosecurity In Poultry Farming', 'Calf Feeding', 'Feeding A Lactating Cow', 'How To Rear A Calf With Unga Products']",5.0,5.0,5,4,0.0,1,0,1
ID_139IVS,Female,Above 35,Ussd,0,Machakos,Kangundo,Kangundo East,trainer_name_3,2024-08-20,"['Goat Management Practices', 'The Benefits Of Ndume App', 'Herd Health. Management', 'Poultry Feeding With Tyari', 'Sheep & Goat Rearing', 'Poultry And Dairy Feeding With Tyari Feeds', 'Pest And Disease Management In Crops', 'Pest And Diseases At Harvesting Stage']",2.0,2.0,8,7,0.0,1,0,1
ID_722678,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-20,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.']",1.0,1.0,1,0,,1,0,0
ID_Y7DPYB,Female,Above 35,Manual,0,Machakos,Matungulu,Matungulu West,trainer_name_3,2024-08-07,"['The Benefits Of Ndume App', 'Poultry Management Practises.']",2.0,2.0,2,1,0.0,1,0,1
ID_2XA6MC,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-26,"['Herd Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_T8A1BQ,Female,Above 35,Manual,0,Machakos,Matungulu,Matungulu West,trainer_name_3,2024-08-15,"['Goat Management Practices', 'Pest And Disease Management In Crops', 'Clean Energy With Sistema Biogas']",1.0,1.0,3,2,314.0,1,0,1
ID_RFP8IQ,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-16,"['How To Rear Healthy Chicken With Biodeal.,Poultry Health Management.,Poultry Management Practises.']",1.0,1.0,1,0,,1,0,0
ID_CS9EPZ,Male,Above 35,Manual,0,Kiambu,Kikuyu,Nachu,trainer_name_7,2024-08-13,"['Aflatoxin Mitigation In Dairy Herds', 'Production Of Quality Milk', 'How To Rear Healthy Chicken With Biodeal.', 'Aflatoxin Mitigation Through Good Agricultural Practices', 'Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving', 'Kienyeji Chicken Rearing For October', 'Mama Silage Bags', 'Dairy And Poultry Nutrition With Pembe Feeds']",5.0,6.0,8,7,0.0,1,0,1
ID_63RY6E,Male,Above 35,Ussd,1,Nandi,Chesumei,Kaptel/Kamoiywo,trainer_name_5,2024-08-20,"['Biosecurity In Poultry Farming,How To Feed Kienyeji Chicken For Meat,How To Rear A Calf With Unga Products', 'How To Rear A Calf With Unga Products', 'Biosecurity In Poultry Farming', 'How To Feed Kienyeji Chicken For Meat']",4.0,4.0,4,3,0.0,1,0,1
ID_ANN5ZV,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-19,"['Antimicrobial Resistance,Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_5OVPH3,Male,Above 35,Ussd,0,Siaya,Gem,Central Gem,trainer_name_8,2024-08-22,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_E3P0TA,Female,Below 35,Ussd,0,Siaya,Alego Usonga,Central Alego,trainer_name_8,2024-08-23,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Deworming Your Dairy Animal,Diseases In Dairy Farming,Feeding A Lactating Cow,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management']",1.0,1.0,1,0,,1,0,0
ID_VCN2F9,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-08-26,"['Aflatoxin In Dairy Farming,Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_EI37SL,Male,Above 35,Ussd,0,Bomet,Sotik,Ndanai/Abosi,trainer_name_10,2024-08-05,"['The Benefits Of Ndume App', 'Herd Health Management.', 'Poultry Health Management.', 'Poultry Management Practises.', 'Infertility In Dairy Cows', 'Deworming Your Dairy Animal', 'Antimicrobial Resistance', 'Aflatoxin In Dairy Farming', 'Deworming And Record Keeping In Animal Health', 'Why You Should Vaccinate Your Animals', 'Importance Of Choosing The Right Seed Variety', 'Asili Fertilizer (Organic)', 'Poultry And Dairy Feeding With Tyari Feeds', 'Importance Of Mineral Supplementation With Ckl', 'Successfull Breeding With Crv', 'Pest And Disease Management In Crops', 'Weed Management In Crop', 'Harvesting And Post Harvesting', 'Pest And Disease Management In Crops']",4.0,8.0,19,18,0.0,1,0,1
ID_SXSI8T,Male,Below 35,Ussd,0,Bomet,Sotik,Ndanai/Abosi,trainer_name_10,2024-08-24,"['The Benefits Of Ndume App', 'Herd Health Management.', 'Poultry Health Management.', 'Poultry Management Practises.']",4.0,4.0,4,3,0.0,1,0,1
ID_Z381A5,Female,Above 35,Ussd,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_5,2024-08-02,"['Asili Fertilizer (Organic),Biosecurity In Poultry Farming,Dairy Health Management,Dairy Nutrition With Tyari,Diseases In Dairy Farming,Feeding A Lactating Cow,How To Rear Healthy Chicken With Biodeal.,Importance Of Choosing The Right Seed Variety,Importance Of Vaccinations And Record,Milking Hygiene,Personal Protective Equipment (Ppe),Pest And Disease Management In Maize And Beans,Poultry And Dairy Feeding With Tyari Feeds,Poultry Diseases And Biosecurity,Poultry Feeding,Poultry Feeding With Tyari,Poultry Health Management,Successfull Breeding With Crv,Weed Management In Maize And Beans', 'How To Rear Healthy Chicken With Biodeal.', 'Biosecurity In Poultry Farming', 'Feeding A Lactating Cow', 'Milking Hygiene', 'Poultry Diseases And Biosecurity', 'Personal Protective Equipment (Ppe)', 'Poultry Feeding', 'Poultry Health Management', 'Diseases In Dairy Farming', 'Dairy Health Management', 'Dairy Nutrition With Tyari', 'Poultry Feeding With Tyari', 'Poultry And Dairy Feeding With Tyari Feeds', 'Asili Fertilizer (Organic)', 'Importance Of Choosing The Right Seed Variety', 'Importance Of Vaccinations And Record', 'Pest And Disease Management In Maize And Beans', 'Successfull Breeding With Crv', 'Weed Management In Maize And Beans']",4.0,4.0,20,19,0.0,1,1,1
